1, 0.043011, 246.36562, 177.070626, 501.237302, 271.504319, 1.121378, 172.268491, 0.292658, 610.309163, 2.291288
0, 0.142857, 269.091678, 317.185509, 441.485508, 202.764394, 0.994597, 180.866249, 0.256078, 660.489365, 1.561249
1, 0.128571, 211.272379, 373.632212, 478.462549, 173.039712, 0.936866, 146.894737, 0.235735, 640.224825, 1.391941
0, 0.155844, 324.579165, 276.718554, 480.800632, 236.853103, 0.646349, 224.758131, 0.178546, 768.479381, 3.854496
1, 0.168831, 287.440728, 347.990893, 516.010702, 261.071552, 0.673183, 173.179793, 0.180585, 743.260612, 3.70328
0, 0.185714, 331.294097, 307.426925, 447.707225, 248.337578, 0.799798, 203.133856, 0.209937, 744.094151, 2.277608
1, 0.142857, 234.086187, 383.290335, 485.574497, 210.144994, 0.713508, 157.173251, 0.176139, 706.530887, 1.85405
0, 0.130435, 251.132539, 298.12661, 451.060604, 222.346749, 1.087795, 216.752092, 0.310267, 729.654597, 2.996597
1, 0.119565, 214.586969, 289.007807, 477.725611, 215.138889, 1.081549, 193.361597, 0.305173, 699.353756, 2.587253
0, 0.054054, 239.788579, 248.787215, 480.976782, 199.294375, 1.042757, 173.530617, 0.31387, 564.416501, 2.060315
1, 0.013514, 204.310615, 272.451325, 519.707311, 195.626994, 0.761704, 136.844995, 0.213846, 582.370872, 1.17803
0, 0.212766, 264.168535, 318.641138, 450.375755, 279.041238, 0.686894, 230.102219, 0.200987, 798.779515, 4.683748
1, 0.159574, 256.787217, 346.878847, 473.90534, 249.239634, 0.571798, 208.600993, 0.171539, 807.575468, 4.520785
0, 0.137931, 211.089164, 320.135925, 466.736237, 209.98028, 1.322298, 221.6424, 0.515412, 652.253154, 4.716991
1, 0.022989, 316.018737, 194.007516, 464.776778, 336.46778, 1.087291, 220.667597, 0.265635, 724.664003, 4.310839
0, 0.078947, 285.251054, 300.043336, 459.270303, 256.497904, 0.73453, 216.902363, 0.207224, 805.964799, 2.748737
1, 0.144737, 229.063738, 316.475388, 480.632906, 260.147761, 0.846548, 198.936305, 0.232135, 743.088258, 3.681787
0, 0.053191, 308.671201, 343.285824, 434.389827, 389.644949, 0.728368, 229.890132, 0.134564, 972.848993, 3.416646
1, 0.053191, 350.851606, 323.165301, 459.245829, 318.418389, 0.730109, 225.081138, 0.140953, 915.962915, 3.886134
0, 0.164384, 281.668107, 316.090347, 427.647352, 226.611578, 0.962413, 198.907737, 0.229307, 733.802034, 1.452369
1, 0.136986, 239.788472, 338.026298, 452.124328, 203.20064, 0.881156, 176.792464, 0.225359, 703.472014, 1.165922
0, 0.15, 235.239555, 249.6058, 455.237967, 210.187622, 1.379655, 167.236721, 0.348983, 542.384244, 1.399708
1, 0.1, 202.643008, 264.587133, 465.507604, 179.533089, 1.132737, 157.093826, 0.311751, 546.48795, 0.903508
0, 0.213333, 237.451813, 235.3056, 428.248181, 230.687738, 1.309874, 189.544229, 0.401313, 588.268144, 4.199125
1, 0.133333, 230.017705, 211.340537, 437.538145, 218.383464, 1.173609, 189.623964, 0.378799, 583.404099, 4.130524
0, 0.057143, 251.123321, 284.158648, 426.213566, 294.201837, 1.750261, 235.178428, 0.562409, 597.342792, 0.0
1, 0.171429, 284.660024, 220.453531, 424.136137, 286.806927, 1.860985, 238.269779, 0.581567, 599.055618, 0.0
0, 0.217391, 228.480787, 280.343391, 415.139588, 218.815415, 1.449057, 190.795711, 0.343637, 632.70687, 1.118034
1, 0.101449, 212.881296, 271.774832, 439.530498, 237.777285, 1.105688, 173.086775, 0.267947, 656.380612, 0.763763
0, 0.075, 248.390519, 197.344578, 467.929934, 214.89282, 0.921511, 163.769471, 0.278822, 555.631869, 1.581139
1, 0.0125, 202.00844, 212.764675, 480.24289, 192.906565, 0.684705, 149.746629, 0.213961, 550.02135, 1.118034
0, 0.119048, 284.460399, 352.588201, 474.670256, 262.617934, 0.599851, 194.107927, 0.14745, 773.157292, 3.354102
1, 0.261905, 226.717449, 372.367675, 486.464633, 230.521707, 0.739838, 179.945797, 0.175272, 716.529076, 3.535534
0, 0.183673, 269.806421, 336.230974, 423.32093, 289.65556, 0.953682, 208.811164, 0.208509, 777.174529, 2.331845
1, 0.091837, 280.916184, 330.322506, 445.2147, 242.353741, 0.907568, 180.186425, 0.191067, 785.572301, 2.331845
0, 0.194805, 284.588037, 242.533835, 446.959759, 245.267101, 1.397904, 247.135932, 0.305099, 705.054414, 4.561311
1, 0.090909, 264.22782, 300.689779, 494.791364, 239.854154, 0.853714, 192.082082, 0.222285, 679.778357, 4.450343
0, 0.324324, 343.917981, 529.150264, 440.367928, 275.333595, 0.545707, 211.123678, 0.155465, 938.557076, 2.106537
1, 0.554054, 312.367944, 499.657846, 464.490083, 258.062633, 0.743664, 191.925628, 0.207264, 878.273299, 1.47902
0, 0.181818, 412.741001, 263.241825, 374.41624, 313.053296, 0.701539, 264.084322, 0.191993, 914.901971, 1.067187
1, 0.181818, 328.710499, 295.572786, 402.603376, 305.442134, 0.721003, 240.100517, 0.203388, 872.802727, 1.674979
0, 0.096774, 257.562378, 289.668424, 438.786356, 290.999124, 1.136374, 235.982399, 0.285024, 802.150851, 3.201562
1, 0.053763, 241.418298, 249.403654, 468.272744, 284.966096, 1.252795, 225.903459, 0.266476, 795.153323, 2.217356
0, 0.230769, 240.289277, 401.59637, 423.306848, 268.687244, 0.935519, 185.509123, 0.251423, 768.520339, 0.989743
1, 0.205128, 224.480139, 391.645, 431.679526, 222.148324, 1.115398, 184.555348, 0.279331, 758.733513, 1.456863
0, 0.21978, 345.777622, 297.454355, 484.542778, 303.747743, 1.180881, 195.542433, 0.221508, 723.181671, 2.997942
1, 0.197802, 280.823963, 328.034287, 495.186329, 226.449561, 0.988845, 183.058723, 0.25621, 686.711002, 2.601044
0, 0.178571, 227.512396, 344.971568, 458.172484, 246.678759, 1.023373, 189.833313, 0.289274, 674.260521, 1.414214
1, 0.071429, 208.479791, 342.618508, 476.205144, 210.309506, 0.88256, 169.773704, 0.261012, 660.621031, 1.5
0, 0.05618, 202.818988, 252.194198, 446.380272, 230.507486, 1.45372, 214.105218, 0.390627, 650.436971, 3.624761
1, 0.067416, 190.692098, 246.801253, 474.63197, 186.368346, 1.332847, 202.042641, 0.342564, 607.527851, 3.890873
0, 0.038961, 246.551389, 243.560142, 458.107998, 209.442311, 1.008817, 179.706904, 0.286154, 575.394882, 1.309307
1, 0.077922, 195.94114, 278.549114, 478.986023, 196.985568, 1.002615, 152.725326, 0.273584, 545.493646, 1.414214
0, 0.180723, 269.645603, 349.615155, 465.543695, 312.058091, 0.894817, 191.548528, 0.182064, 801.40518, 2.948538
1, 0.072289, 284.647694, 324.751554, 472.526256, 306.850869, 0.828368, 181.239678, 0.1667, 793.925478, 3.270149
0, 0.051282, 240.675358, 162.113802, 406.487949, 231.065664, 1.199049, 176.794621, 0.327478, 565.56467, 4.041452
1, 0.012821, 202.215127, 158.681274, 415.492915, 200.576791, 1.078104, 175.19106, 0.309375, 554.491379, 3.651484
0, 0.22619, 365.121464, 341.79355, 421.802757, 348.586428, 1.216952, 258.240775, 0.304961, 875.6475, 1.825742
1, 0.178571, 240.802921, 404.934363, 459.365079, 278.948969, 1.247285, 235.003026, 0.308766, 858.799536, 2.708013
0, 0.0875, 302.615677, 202.879384, 436.410734, 324.765871, 1.251615, 216.833617, 0.275983, 731.509847, 3.197221
1, 0.075, 294.464333, 216.951175, 451.121455, 299.97654, 1.129754, 207.375928, 0.242498, 714.451234, 3.091206
0, 0.123457, 272.72721, 243.613837, 474.703256, 213.191307, 1.189549, 172.156192, 0.282863, 617.516851, 2.315032
1, 0.160494, 240.797195, 288.206611, 479.027508, 185.21885, 1.092152, 171.364548, 0.29038, 596.046068, 2.315032
0, 0.191781, 274.201634, 375.566371, 432.081631, 296.434558, 0.919734, 227.776153, 0.214215, 906.440144, 1.771691
1, 0.205479, 302.331125, 410.235317, 471.33001, 253.244563, 0.92762, 199.032903, 0.189347, 883.881245, 1.674979
0, 0.10989, 254.450576, 356.55107, 479.100688, 328.767377, 1.076738, 205.906293, 0.269989, 777.142691, 3.28718
1, 0.098901, 231.503323, 331.351517, 502.353289, 222.500341, 0.981652, 202.710225, 0.246943, 780.752714, 3.484091
0, 0.033333, 197.387003, 233.122136, 468.162993, 176.170349, 0.840616, 168.640186, 0.25296, 576.511124, 1.825742
1, 0.055556, 212.613298, 220.887824, 474.338221, 158.797431, 0.78083, 152.32043, 0.228501, 535.818126, 3.162278
0, 0.0625, 296.107507, 205.161615, 453.77362, 270.936057, 1.220332, 245.607224, 0.268025, 747.834821, 4.422166
1, 0.1, 278.483046, 218.441389, 487.545309, 304.254889, 1.004522, 210.30175, 0.225997, 744.126001, 4.853407
0, 0.175, 261.077916, 223.983388, 459.434214, 264.426567, 1.619332, 258.925653, 0.441666, 668.324828, 5.34374
1, 0.1, 221.294809, 262.575208, 489.79283, 261.430152, 1.203817, 220.189584, 0.338828, 664.851054, 4.853407
0, 0.078652, 261.31006, 305.80494, 501.982337, 310.397219, 1.540425, 215.873709, 0.339633, 711.838549, 1.950783
1, 0.033708, 269.475325, 300.840736, 522.548357, 242.554063, 1.188422, 200.2924, 0.290712, 702.342343, 1.86339
0, 0.134146, 266.053308, 231.838583, 469.693641, 249.454276, 1.275047, 204.382729, 0.287236, 679.357549, 2.748737
1, 0.036585, 262.837003, 192.744035, 472.240897, 251.678135, 1.023176, 201.308368, 0.273352, 663.572703, 2.357023
0, 0.120482, 244.680876, 223.544153, 448.489465, 237.711738, 1.195092, 183.057103, 0.288938, 604.335164, 1.218349
1, 0.036145, 199.250766, 243.839322, 475.673988, 210.645813, 0.76849, 153.56829, 0.200062, 634.265096, 1.316957
0, 0.309278, 328.813784, 246.726633, 447.893609, 226.79659, 0.964453, 210.409885, 0.253607, 695.254689, 3.325918
1, 0.134021, 245.729301, 320.58343, 468.281983, 217.58171, 0.693341, 173.870739, 0.176665, 708.903442, 2.249829
0, 0.243243, 250.820511, 286.96825, 428.477595, 256.897799, 0.982148, 191.299058, 0.253921, 646.275575, 3.455069
1, 0.310811, 322.428398, 238.047858, 416.062747, 208.212683, 1.152846, 206.591697, 0.328586, 586.718485, 3.699662
0, 0.121951, 270.337425, 247.540371, 448.335704, 284.157342, 1.181185, 202.811761, 0.274626, 715.105025, 3.010187
1, 0.097561, 205.332813, 276.7332, 491.431768, 212.565056, 0.965041, 177.952132, 0.219899, 678.010277, 2.762726
0, 0.188889, 338.740932, 300.677184, 447.941883, 287.488545, 0.912078, 220.559798, 0.246723, 772.441205, 1.63936
1, 0.122222, 219.277981, 387.750394, 499.09188, 199.619798, 0.675666, 166.006105, 0.164367, 778.611334, 1.63936
0, 0.073171, 248.81255, 321.62916, 502.987756, 240.44786, 0.690059, 183.231944, 0.17603, 722.131556, 1.785357
1, 0.036585, 294.669418, 266.45586, 506.879607, 234.290398, 0.66789, 176.053749, 0.159526, 695.952746, 2.436699
0, 0.292683, 256.297126, 389.994854, 465.900119, 245.924721, 0.92733, 179.203603, 0.228927, 797.608109, 0.699854
1, 0.195122, 267.892794, 372.305228, 477.123593, 277.960108, 0.847408, 168.906252, 0.185753, 801.121297, 0.699854
0, 0.135802, 295.868162, 275.751115, 450.124731, 202.782521, 0.851965, 189.712206, 0.213369, 680.413522, 2.204399
1, 0.160494, 234.933611, 315.250595, 474.177745, 168.547471, 0.808407, 161.320026, 0.21019, 645.624669, 1.452369
0, 0.202247, 252.917324, 259.149102, 457.992629, 213.13714, 0.913266, 189.30987, 0.20759, 637.191895, 2.806518
1, 0.235955, 198.15225, 274.073266, 469.128173, 149.275878, 0.935395, 182.173701, 0.301962, 599.8174, 3.446236
0, 0.072165, 236.143587, 145.842501, 471.418196, 228.193152, 1.264193, 172.79991, 0.325519, 571.91381, 2.294625
1, 0.020619, 209.894922, 159.82013, 482.487171, 230.866635, 0.941105, 171.755166, 0.236064, 600.311749, 1.2454
0, 0.012048, 230.379102, 173.603814, 502.465562, 272.889157, 0.972481, 196.389902, 0.255261, 683.095768, 3.670453
1, 0.012048, 228.538787, 175.038084, 498.561338, 236.614526, 0.994675, 208.532661, 0.289303, 653.702865, 3.933475
0, 0.1, 295.640713, 267.443364, 478.625604, 253.899015, 0.862435, 195.779154, 0.249133, 665.897776, 2.291288
1, 0.0625, 260.947138, 285.292021, 493.051737, 202.261158, 0.767115, 182.489117, 0.239727, 644.67443, 2.397916
0, 0.095745, 261.185144, 210.732962, 414.097257, 338.167193, 1.348655, 239.578747, 0.331377, 750.991689, 2.285218
1, 0.06383, 213.133886, 268.534586, 441.66287, 298.746173, 1.297615, 219.423139, 0.29546, 728.618962, 2.494438
0, 0.033708, 210.023154, 233.780288, 479.701354, 229.181255, 1.270396, 180.110535, 0.342527, 599.650429, 2.67187
1, 0.011236, 190.299054, 215.945004, 506.588587, 223.528285, 1.029768, 172.249426, 0.288672, 613.177613, 1.462494
0, 0.22619, 292.128128, 313.61732, 465.229813, 312.058514, 1.044137, 236.177516, 0.199512, 867.283805, 2.976095
1, 0.02381, 309.398028, 241.086354, 484.907336, 330.971227, 0.579072, 227.712514, 0.129573, 849.492102, 3.422614
0, 0.217391, 299.426145, 256.952367, 439.776322, 210.834504, 0.757098, 223.002504, 0.203555, 709.268392, 3.351772
1, 0.130435, 206.828537, 368.825628, 493.765493, 206.31113, 0.468849, 160.153401, 0.141779, 696.458007, 3.38886
0, 0.142857, 300.110554, 376.600986, 485.988328, 200.890132, 0.785343, 191.619713, 0.22189, 709.946317, 0.968246
1, 0.285714, 247.196475, 385.060176, 509.194134, 219.673226, 0.887178, 162.095056, 0.201987, 697.724207, 1.089725
0, 0.179487, 260.130266, 329.763647, 461.043501, 248.278817, 0.712155, 223.148741, 0.209265, 729.414116, 3.596874
1, 0.205128, 226.717993, 353.916067, 501.658224, 186.122283, 0.696042, 187.649728, 0.212818, 720.589103, 3.455069
0, 0.16, 302.396061, 239.650223, 481.861587, 268.702562, 0.92234, 234.29363, 0.2444, 784.458219, 2.291288
1, 0.2, 259.457976, 269.722413, 471.01955, 251.933196, 1.018602, 238.960319, 0.253216, 744.141656, 3.730505
0, 0.135802, 291.230549, 301.631156, 438.344686, 226.620885, 0.908818, 227.325237, 0.230156, 804.568594, 2.929733
1, 0.098765, 257.508174, 345.644894, 470.464826, 257.228305, 0.847402, 208.673018, 0.215257, 803.275904, 3.730505
0, 0.164384, 258.01914, 499.872931, 419.831093, 217.04743, 0.483859, 179.28857, 0.128829, 867.951538, 2.260393
1, 0.09589, 268.519663, 473.594666, 429.382757, 224.717788, 0.38863, 185.636952, 0.111309, 841.929926, 2.57087
0, 0.0875, 284.72993, 331.496001, 453.160292, 251.502542, 1.025431, 196.1337, 0.295034, 714.574151, 1.399708
1, 0.1, 257.317324, 341.427961, 442.524154, 263.822769, 1.233591, 200.833964, 0.338577, 696.531512, 1.399708
0, 0.256757, 233.024116, 356.301677, 453.747287, 181.21917, 0.848038, 167.561089, 0.218672, 668.107691, 1.984313
1, 0.135135, 201.888169, 378.388865, 469.004459, 139.173597, 0.546628, 139.842922, 0.147403, 652.419966, 1.984313
0, 0.109756, 292.213976, 273.717952, 447.807895, 192.245925, 0.868757, 184.38477, 0.265999, 630.312488, 2.277608
1, 0.036585, 218.181369, 281.926122, 481.488484, 172.602853, 0.714786, 168.297997, 0.194569, 625.756802, 2.680951
0, 0.162162, 304.370377, 353.175968, 481.019312, 317.349704, 1.109296, 190.412009, 0.207429, 767.205327, 2.25877
1, 0.121622, 257.570642, 331.003317, 505.059034, 261.367164, 0.892956, 168.709118, 0.203231, 778.714573, 2.321154
0, 0.104167, 289.240797, 274.826927, 496.840529, 302.652511, 0.890747, 206.601479, 0.226766, 811.088601, 2.645751
1, 0.083333, 253.607026, 276.450041, 504.699125, 222.59587, 0.841564, 202.690895, 0.226164, 784.363743, 3.21455
0, 0.138889, 256.439168, 351.210858, 494.218824, 273.2023, 0.662961, 209.106809, 0.20796, 759.945733, 4.0
1, 0.125, 265.396184, 301.328284, 463.953903, 244.098488, 0.748122, 231.819465, 0.275891, 715.212472, 3.958114
0, 0.176471, 263.780701, 474.120283, 479.053561, 263.249796, 0.831936, 212.071556, 0.221824, 879.802159, 2.35606
1, 0.141176, 266.640038, 449.961033, 469.331491, 248.734224, 0.807818, 216.99093, 0.222194, 850.220095, 2.166536
0, 0.061224, 277.803807, 239.336294, 435.733245, 289.140169, 0.832403, 233.70521, 0.228306, 778.820886, 3.545621
1, 0.132653, 239.708672, 299.601985, 484.009504, 288.84416, 0.885876, 179.549661, 0.184514, 769.392072, 3.741657
0, 0.072289, 236.945374, 222.572756, 453.155061, 235.594242, 0.857263, 154.225176, 0.210972, 583.884081, 0.992157
1, 0.036145, 187.581627, 236.529756, 467.91274, 189.055587, 0.871956, 142.235248, 0.236049, 566.744852, 0.856957
0, 0.205479, 308.757888, 301.649036, 451.058497, 244.122515, 1.020477, 206.352061, 0.253903, 743.130541, 1.678191
1, 0.09589, 294.407258, 295.83338, 460.573454, 237.794747, 0.720655, 191.261866, 0.172813, 740.221204, 1.498298
0, 0.181818, 272.831922, 273.683745, 443.462822, 217.458338, 1.020098, 206.848862, 0.302275, 644.264736, 3.772847
1, 0.064935, 257.754435, 293.848947, 476.631964, 202.990638, 0.68203, 162.004333, 0.163774, 655.815183, 2.997395
0, 0.087912, 200.905216, 185.940207, 455.650498, 244.347546, 1.319232, 200.277754, 0.347464, 577.616175, 6.41396
1, 0.043956, 178.322082, 194.035877, 472.486712, 223.390662, 1.178982, 188.139996, 0.335459, 535.731088, 6.491447
0, 0.150685, 230.27201, 322.034646, 453.678566, 208.897359, 0.92529, 173.946638, 0.256799, 636.400162, 1.536026
1, 0.068493, 201.666071, 332.360517, 468.02256, 179.004584, 0.914587, 158.945685, 0.244611, 606.138728, 1.615356
0, 0.12987, 313.79513, 274.221881, 402.836414, 319.631581, 1.387604, 258.508858, 0.32957, 837.770707, 0.8
1, 0.181818, 247.910147, 319.699938, 498.126117, 262.130702, 1.160017, 190.797599, 0.237422, 768.984433, 1.356466
0, 0.103448, 241.184564, 326.503821, 417.215785, 306.042544, 0.85322, 231.868189, 0.198221, 849.385572, 2.753785
1, 0.068966, 269.148278, 257.708729, 444.660113, 307.255912, 0.775148, 222.757334, 0.184148, 847.900769, 4.153312
0, 0.336842, 322.220387, 333.300622, 450.223422, 332.636747, 1.074651, 221.105889, 0.21215, 884.369542, 2.770103
1, 0.315789, 236.893434, 406.141868, 420.607741, 218.883792, 1.125765, 232.400584, 0.29361, 814.224408, 2.664965
0, 0.4, 325.02708, 398.793781, 428.808217, 263.885977, 0.774017, 240.022908, 0.212486, 841.120818, 3.333333
1, 0.222222, 271.711423, 371.719493, 421.647079, 233.565483, 0.509104, 245.187247, 0.186301, 836.1482, 3.59011
0, 0.045977, 266.14054, 192.330908, 502.542623, 235.762666, 1.202114, 176.46469, 0.279271, 603.773134, 1.91663
1, 0.057471, 223.14174, 201.985676, 481.32667, 214.71523, 1.001926, 187.323137, 0.313698, 581.758662, 1.98977
0, 0.1375, 259.488693, 301.326318, 457.417964, 210.459856, 0.704292, 183.281174, 0.193733, 705.961392, 1.414214
1, 0.1, 244.549282, 328.448398, 472.244384, 183.636238, 0.686226, 161.333487, 0.190389, 688.160501, 1.581139
